_source,_record,system,basis,nao,E,converged,wall_s,peak_mb,kind,mode,xc,n_iter,conv,mu_D,mu_grid_vs_analytic,step,M,steps,seed,peak_gpu_mb,E_grid5,grad_norm,E_J,lam_min,lam_max,lam_ratio,cond_V,grid_bias_mha
iso_alanine_dipeptide_M250_s0.log,STEP,,,,-495.278603,,,,,,,,,,,10000,,,,,,1.24e+00,787.2452,5.39e+00,1.15e+02,4.68e-02,5.6e+08,
iso_alanine_dipeptide_M250_s0.log,STEP,,,,-495.280535,,,,,,,,,,,10500,,,,,,5.64e-03,787.2402,4.30e+00,1.19e+02,3.61e-02,4.1e+08,
iso_alanine_dipeptide_M250_s0.log,RESULT_PARTIAL,alanine_dipeptide,,,-495.17525774,,1370,,splat,,,,,,,11000,250,,,,,,,,,,,
iso_alanine_dipeptide_M250_s0.log,STEP,,,,-495.282451,,,,,,,,,,,11000,,,,,,4.32e-03,787.2503,3.69e+00,1.20e+02,3.08e-02,4.1e+08,
iso_alanine_dipeptide_M250_s0.log,STEP,,,,-495.284922,,,,,,,,,,,11500,,,,,,3.34e-03,787.2541,3.34e+00,1.20e+02,2.79e-02,4.8e+08,
iso_alanine_dipeptide_M250_s0.log,RESULT_PARTIAL,alanine_dipeptide,,,-495.17586092,,1471,,splat,,,,,,,12000,250,,,,,,,,,,,
iso_alanine_dipeptide_M250_s0.log,STEP,,,,-495.285926,,,,,,,,,,,11999,,,,,,1.66e-03,787.2447,3.13e+00,1.20e+02,2.61e-02,5.2e+08,
iso_alanine_dipeptide_M250_s0.log,RESULT_PARTIAL,alanine_dipeptide,,200,-495.17586092,,1475,,splat,,pbe,,,,,,250,12000,0,424,,,,,,,,
iso_alanine_dipeptide_M250_s0.log,RESULT,alanine_dipeptide,,200,-495.17586092,,1497,,splat,,pbe,,,,,,250,12000,0,424,-495.17583628,,,,,,,-0.02463602
iso_ethanol_M288_s0.log,STEP,,,,560.532448,,,,,,,,,,,0,,,,,,7.70e+02,167.3338,7.23e-01,8.12e+00,8.90e-02,6.8e+06,
iso_ethanol_M288_s0.log,STEP,,,,-154.562535,,,,,,,,,,,500,,,,,,1.64e+01,156.9349,6.19e+00,1.16e+02,5.36e-02,5.0e+11,
iso_ethanol_M288_s0.log,RESULT_PARTIAL,ethanol,,,-154.62686463,,218,,splat,,,,,,,1000,288,,,,,,,,,,,
iso_ethanol_M288_s0.log,STEP,,,,-154.632246,,,,,,,,,,,1000,,,,,,7.51e+00,157.0976,7.31e+00,1.20e+02,6.11e-02,2.4e+12,
iso_ethanol_M288_s0.log,STEP,,,,-154.850425,,,,,,,,,,,1500,,,,,,7.27e+00,156.8166,1.41e+01,1.25e+02,1.13e-01,1.9e+11,
iso_ethanol_M288_s0.log,RESULT_PARTIAL,ethanol,,,-154.87351845,,385,,splat,,,,,,,2000,288,,,,,,,,,,,
iso_ethanol_M288_s0.log,STEP,,,,-154.877789,,,,,,,,,,,2000,,,,,,4.89e+00,156.8064,2.01e+01,1.28e+02,1.57e-01,1.7e+11,
iso_ethanol_M288_s0.log,STEP,,,,-154.897176,,,,,,,,,,,2500,,,,,,2.80e+00,156.7971,2.23e+01,1.42e+02,1.57e-01,3.8e+11,
iso_ethanol_M288_s0.log,RESULT_PARTIAL,ethanol,,,-154.89868600,,554,,splat,,,,,,,3000,288,,,,,,,,,,,
iso_ethanol_M288_s0.log,STEP,,,,-154.902049,,,,,,,,,,,3000,,,,,,1.75e+00,156.8137,2.41e+01,1.49e+02,1.62e-01,1.9e+11,
iso_ethanol_M288_s0.log,STEP,,,,-154.902994,,,,,,,,,,,3500,,,,,,1.63e+00,156.7908,3.46e+01,1.62e+02,2.13e-01,9.7e+10,
iso_ethanol_M288_s0.log,RESULT_PARTIAL,ethanol,,,-154.89642810,,723,,splat,,,,,,,4000,288,,,,,,,,,,,
iso_ethanol_M288_s0.log,STEP,,,,-154.899135,,,,,,,,,,,4000,,,,,,4.36e+00,156.7559,3.88e+01,1.89e+02,2.05e-01,1.5e+11,
iso_ethanol_M288_s0.log,STEP,,,,-154.911775,,,,,,,,,,,4500,,,,,,2.59e+00,156.7963,4.37e+01,2.02e+02,2.16e-01,4.8e+11,
iso_ethanol_M288_s0.log,RESULT_PARTIAL,ethanol,,,-154.91117572,,890,,splat,,,,,,,5000,288,,,,,,,,,,,
iso_ethanol_M288_s0.log,STEP,,,,-154.913725,,,,,,,,,,,5000,,,,,,2.29e+00,156.7840,5.33e+01,2.23e+02,2.38e-01,2.9e+11,
iso_ethanol_M288_s0.log,STEP,,,,-154.910929,,,,,,,,,,,5500,,,,,,3.22e+00,156.8009,5.79e+01,2.35e+02,2.46e-01,1.3e+11,
iso_ethanol_M288_s0.log,RESULT_PARTIAL,ethanol,,,-154.91378424,,1056,,splat,,,,,,,6000,288,,,,,,,,,,,
iso_ethanol_M288_s0.log,STEP,,,,-154.916212,,,,,,,,,,,6000,,,,,,2.23e+00,156.7893,6.09e+01,2.62e+02,2.33e-01,2.0e+11,
iso_ethanol_M288_s0.log,STEP,,,,-154.917145,,,,,,,,,,,6500,,,,,,1.84e+00,156.7932,6.54e+01,2.80e+02,2.34e-01,2.6e+11,
iso_ethanol_M288_s0.log,RESULT_PARTIAL,ethanol,,,-154.91061476,,1225,,splat,,,,,,,7000,288,,,,,,,,,,,
iso_ethanol_M288_s0.log,STEP,,,,-154.912813,,,,,,,,,,,7000,,,,,,3.59e+00,156.8007,7.36e+01,2.94e+02,2.51e-01,1.7e+11,
iso_ethanol_M288_s0.log,STEP,,,,-154.919296,,,,,,,,,,,7500,,,,,,1.79e+00,156.7984,6.52e+01,3.14e+02,2.08e-01,1.6e+11,
iso_ethanol_M288_s0.log,RESULT_PARTIAL,ethanol,,,-154.91780328,,1391,,splat,,,,,,,8000,288,,,,,,,,,,,
iso_ethanol_M288_s0.log,STEP,,,,-154.920211,,,,,,,,,,,8000,,,,,,2.04e+00,156.8054,6.65e+01,3.15e+02,2.11e-01,2.3e+11,
iso_ethanol_M288_s0.log,STEP,,,,-154.921470,,,,,,,,,,,8500,,,,,,4.96e-01,156.8002,5.75e+01,3.19e+02,1.80e-01,1.1e+11,
iso_ethanol_M288_s0.log,RESULT_PARTIAL,ethanol,,,-154.91936704,,1564,,splat,,,,,,,9000,288,,,,,,,,,,,
iso_ethanol_M288_s0.log,STEP,,,,-154.921707,,,,,,,,,,,9000,,,,,,2.21e-01,156.7998,4.75e+01,3.20e+02,1.49e-01,1.3e+11,
iso_ethanol_M288_s0.log,STEP,,,,-154.921834,,,,,,,,,,,9500,,,,,,7.39e-02,156.8002,4.11e+01,3.19e+02,1.29e-01,1.7e+11,
iso_ethanol_M288_s0.log,RESULT_PARTIAL,ethanol,,,-154.91965810,,1733,,splat,,,,,,,10000,288,,,,,,,,,,,
iso_ethanol_M288_s0.log,STEP,,,,-154.921860,,,,,,,,,,,10000,,,,,,2.68e-04,156.8005,3.68e+01,3.17e+02,1.16e-01,2.0e+11,
iso_ethanol_M288_s0.log,STEP,,,,-154.921889,,,,,,,,,,,10500,,,,,,2.47e-04,156.8006,3.43e+01,3.16e+02,1.09e-01,3.0e+11,
iso_ethanol_M288_s0.log,RESULT_PARTIAL,ethanol,,,-154.91982437,,1900,,splat,,,,,,,11000,288,,,,,,,,,,,
iso_ethanol_M288_s0.log,STEP,,,,-154.921917,,,,,,,,,,,11000,,,,,,2.29e-04,156.8004,3.28e+01,3.15e+02,1.04e-01,4.1e+11,
iso_ethanol_M288_s0.log,STEP,,,,-154.921945,,,,,,,,,,,11500,,,,,,2.18e-04,156.8002,3.18e+01,3.14e+02,1.01e-01,4.9e+11,
iso_ethanol_M288_s0.log,RESULT_PARTIAL,ethanol,,,-154.91991727,,2063,,splat,,,,,,,12000,288,,,,,,,,,,,
iso_ethanol_M288_s0.log,STEP,,,,-154.921968,,,,,,,,,,,11999,,,,,,2.08e-04,156.8000,3.12e+01,3.14e+02,9.93e-02,5.4e+11,
iso_ethanol_M288_s0.log,RESULT_PARTIAL,ethanol,,72,-154.91991727,,2067,,splat,,pbe,,,,,,288,12000,0,412,,,,,,,,
iso_ethanol_M288_s0.log,RESULT,ethanol,,72,-154.91991727,,2092,,splat,,pbe,,,,,,288,12000,0,412,-154.91989430,,,,,,,-0.02296780
iso_ethanol_M288_s1.log,STEP,,,,599.446432,,,,,,,,,,,0,,,,,,8.31e+02,177.5703,8.21e-01,8.16e+00,1.01e-01,5.1e+06,
iso_ethanol_M288_s1.log,STEP,,,,-154.601240,,,,,,,,,,,500,,,,,,6.66e+00,156.9420,8.17e+00,1.41e+02,5.80e-02,2.4e+11,
iso_ethanol_M288_s1.log,RESULT_PARTIAL,ethanol,,,-154.65595454,,212,,splat,,,,,,,1000,288,,,,,,,,,,,
iso_ethanol_M288_s1.log,STEP,,,,-154.658707,,,,,,,,,,,1000,,,,,,1.27e+01,156.9368,1.01e+01,1.46e+02,6.95e-02,2.0e+11,
iso_ethanol_M288_s1.log,STEP,,,,-154.852760,,,,,,,,,,,1500,,,,,,4.92e+00,156.8324,1.78e+01,1.56e+02,1.14e-01,8.4e+10,
iso_ethanol_M288_s1.log,RESULT_PARTIAL,ethanol,,,-154.88907318,,381,,splat,,,,,,,2000,288,,,,,,,,,,,
iso_ethanol_M288_s1.log,STEP,,,,-154.891731,,,,,,,,,,,2000,,,,,,2.89e+00,156.8006,2.26e+01,1.71e+02,1.32e-01,2.3e+11,
iso_ethanol_M288_s1.log,STEP,,,,-154.875024,,,,,,,,,,,2500,,,,,,4.57e+00,156.8017,2.62e+01,1.81e+02,1.45e-01,1.6e+11,
iso_ethanol_M288_s1.log,RESULT_PARTIAL,ethanol,,,-154.89004216,,550,,splat,,,,,,,3000,288,,,,,,,,,,,
iso_ethanol_M288_s1.log,STEP,,,,-154.892813,,,,,,,,,,,3000,,,,,,3.75e+00,156.8101,3.46e+01,1.99e+02,1.74e-01,1.4e+11,
iso_ethanol_M288_s1.log,STEP,,,,-154.903021,,,,,,,,,,,3500,,,,,,1.84e+00,156.7999,3.95e+01,2.17e+02,1.82e-01,1.7e+11,
iso_ethanol_M288_s1.log,RESULT_PARTIAL,ethanol,,,-154.90264278,,717,,splat,,,,,,,4000,288,,,,,,,,,,,
iso_ethanol_M288_s1.log,STEP,,,,-154.905304,,,,,,,,,,,4000,,,,,,3.26e+00,156.7991,4.61e+01,2.31e+02,1.99e-01,1.4e+12,
iso_ethanol_M288_s1.log,STEP,,,,-154.900728,,,,,,,,,,,4500,,,,,,2.51e+00,156.8131,5.04e+01,2.64e+02,1.91e-01,3.8e+10,
iso_ethanol_M288_s1.log,RESULT_PARTIAL,ethanol,,,-154.90933881,,879,,splat,,,,,,,5000,288,,,,,,,,,,,
iso_ethanol_M288_s1.log,STEP,,,,-154.911583,,,,,,,,,,,5000,,,,,,2.51e+00,156.8013,5.22e+01,2.83e+02,1.84e-01,6.8e+11,
iso_ethanol_M288_s1.log,STEP,,,,-154.915003,,,,,,,,,,,5500,,,,,,1.07e+00,156.8092,6.25e+01,2.94e+02,2.13e-01,6.0e+10,
iso_ethanol_M288_s1.log,RESULT_PARTIAL,ethanol,,,-154.91275050,,1051,,splat,,,,,,,6000,288,,,,,,,,,,,
iso_ethanol_M288_s1.log,STEP,,,,-154.915308,,,,,,,,,,,6000,,,,,,2.10e+00,156.8063,6.54e+01,3.02e+02,2.17e-01,5.3e+11,
iso_ethanol_M288_s1.log,STEP,,,,-154.915037,,,,,,,,,,,6500,,,,,,2.07e+00,156.8068,7.34e+01,3.26e+02,2.25e-01,5.5e+11,
iso_ethanol_M288_s1.log,RESULT_PARTIAL,ethanol,,,-154.91527012,,1226,,splat,,,,,,,7000,288,,,,,,,,,,,
iso_ethanol_M288_s1.log,STEP,,,,-154.918111,,,,,,,,,,,7000,,,,,,1.90e+00,156.8054,8.08e+01,3.40e+02,2.38e-01,3.8e+11,
iso_ethanol_M288_s1.log,STEP,,,,-154.920296,,,,,,,,,,,7500,,,,,,9.78e-01,156.7980,7.44e+01,3.77e+02,1.97e-01,1.9e+10,
iso_ethanol_M288_s1.log,RESULT_PARTIAL,ethanol,,,-154.91804275,,1396,,splat,,,,,,,8000,288,,,,,,,,,,,
iso_ethanol_M288_s1.log,STEP,,,,-154.920933,,,,,,,,,,,8000,,,,,,1.16e+00,156.8078,7.53e+01,3.82e+02,1.97e-01,1.9e+12,
iso_ethanol_M288_s1.log,STEP,,,,-154.922011,,,,,,,,,,,8500,,,,,,7.72e-01,156.8051,6.81e+01,3.90e+02,1.75e-01,2.9e+12,
iso_ethanol_M288_s1.log,RESULT_PARTIAL,ethanol,,,-154.91970190,,1566,,splat,,,,,,,9000,288,,,,,,,,,,,
iso_ethanol_M288_s1.log,STEP,,,,-154.922424,,,,,,,,,,,9000,,,,,,1.76e-01,156.8044,6.03e+01,3.93e+02,1.53e-01,1.4e+12,
iso_ethanol_M288_s1.log,STEP,,,,-154.922615,,,,,,,,,,,9500,,,,,,1.12e-01,156.8039,5.39e+01,3.95e+02,1.36e-01,1.1e+12,
iso_ethanol_M288_s1.log,RESULT_PARTIAL,ethanol,,,-154.92019658,,1737,,splat,,,,,,,10000,288,,,,,,,,,,,
iso_ethanol_M288_s1.log,STEP,,,,-154.922766,,,,,,,,,,,10000,,,,,,1.17e-03,156.8035,4.86e+01,3.97e+02,1.22e-01,1.7e+12,
iso_ethanol_M288_s1.log,STEP,,,,-154.922858,,,,,,,,,,,10500,,,,,,2.98e-04,156.8032,4.53e+01,3.99e+02,1.13e-01,3.4e+12,
iso_ethanol_M288_s1.log,RESULT_PARTIAL,ethanol,,,-154.92047605,,1909,,splat,,,,,,,11000,288,,,,,,,,,,,
iso_ethanol_M288_s1.log,STEP,,,,-154.922906,,,,,,,,,,,11000,,,,,,2.65e-04,156.8030,4.31e+01,4.00e+02,1.08e-01,6.1e+12,
iso_ethanol_M288_s1.log,STEP,,,,-154.922931,,,,,,,,,,,11500,,,,,,2.44e-04,156.8028,4.17e+01,4.01e+02,1.04e-01,8.5e+12,
iso_ethanol_M288_s1.log,RESULT_PARTIAL,ethanol,,,-154.92056887,,2069,,splat,,,,,,,12000,288,,,,,,,,,,,
iso_ethanol_M288_s1.log,STEP,,,,-154.922947,,,,,,,,,,,11999,,,,,,2.28e-04,156.8027,4.08e+01,4.02e+02,1.02e-01,9.9e+12,
iso_ethanol_M288_s1.log,RESULT_PARTIAL,ethanol,,72,-154.92056887,,2074,,splat,,pbe,,,,,,288,12000,1,412,,,,,,,,
iso_ethanol_M288_s1.log,RESULT,ethanol,,72,-154.92056887,,2098,,splat,,pbe,,,,,,288,12000,1,412,-154.91960427,,,,,,,-0.96459732
iso_alanine_dipeptide_M250_s1.log,STEP,,,,2113.863880,,,,,,,,,,,0,,,,,,1.23e+03,859.3178,3.81e-01,7.45e+00,5.12e-02,8.8e+04,
iso_alanine_dipeptide_M250_s1.log,STEP,,,,-493.354702,,,,,,,,,,,500,,,,,,1.32e+01,786.7089,1.74e+00,8.89e+01,1.96e-02,1.5e+09,
iso_alanine_dipeptide_M250_s1.log,RESULT_PARTIAL,alanine_dipeptide,,,-494.06645296,,165,,splat,,,,,,,1000,250,,,,,,,,,,,
iso_alanine_dipeptide_M250_s1.log,STEP,,,,-494.216400,,,,,,,,,,,1000,,,,,,9.57e+00,787.0697,2.20e+00,8.48e+01,2.59e-02,1.6e+10,
iso_alanine_dipeptide_M250_s1.log,STEP,,,,-494.499051,,,,,,,,,,,1500,,,,,,9.07e+00,786.9026,2.86e+00,7.95e+01,3.60e-02,1.9e+09,
iso_alanine_dipeptide_M250_s1.log,RESULT_PARTIAL,alanine_dipeptide,,,-494.50660101,,282,,splat,,,,,,,2000,250,,,,,,,,,,,
iso_alanine_dipeptide_M250_s1.log,STEP,,,,-494.620884,,,,,,,,,,,2000,,,,,,6.30e+00,787.2688,3.66e+00,7.60e+01,4.81e-02,6.5e+09,
iso_alanine_dipeptide_M250_s1.log,STEP,,,,-494.753360,,,,,,,,,,,2500,,,,,,6.27e+00,787.1444,4.05e+00,7.60e+01,5.33e-02,4.5e+09,
iso_alanine_dipeptide_M250_s1.log,RESULT_PARTIAL,alanine_dipeptide,,,-494.68938538,,405,,splat,,,,,,,3000,250,,,,,,,,,,,
iso_alanine_dipeptide_M250_s1.log,STEP,,,,-494.825475,,,,,,,,,,,3000,,,,,,7.66e+00,787.0347,5.33e+00,7.95e+01,6.70e-02,2.5e+09,
iso_alanine_dipeptide_M250_s1.log,STEP,,,,-494.943315,,,,,,,,,,,3500,,,,,,5.43e+00,787.1166,5.69e+00,8.33e+01,6.84e-02,5.6e+09,
iso_alanine_dipeptide_M250_s1.log,RESULT_PARTIAL,alanine_dipeptide,,,-494.87713702,,530,,splat,,,,,,,4000,250,,,,,,,,,,,
iso_alanine_dipeptide_M250_s1.log,STEP,,,,-495.010948,,,,,,,,,,,4000,,,,,,4.35e+00,787.2658,6.25e+00,9.07e+01,6.89e-02,2.2e+09,
iso_alanine_dipeptide_M250_s1.log,STEP,,,,-495.067797,,,,,,,,,,,4500,,,,,,5.25e+00,787.3991,6.56e+00,9.86e+01,6.66e-02,4.8e+09,
iso_alanine_dipeptide_M250_s1.log,RESULT_PARTIAL,alanine_dipeptide,,,-494.96484660,,655,,splat,,,,,,,5000,250,,,,,,,,,,,
iso_alanine_dipeptide_M250_s1.log,STEP,,,,-495.092554,,,,,,,,,,,5000,,,,,,5.24e+00,787.3506,7.10e+00,1.13e+02,6.27e-02,1.3e+09,
iso_alanine_dipeptide_M250_s1.log,STEP,,,,-495.144856,,,,,,,,,,,5500,,,,,,3.82e+00,787.5102,6.85e+00,1.23e+02,5.55e-02,9.5e+08,
iso_alanine_dipeptide_M250_s1.log,RESULT_PARTIAL,alanine_dipeptide,,,-495.01605617,,777,,splat,,,,,,,6000,250,,,,,,,,,,,
iso_alanine_dipeptide_M250_s1.log,STEP,,,,-495.141508,,,,,,,,,,,6000,,,,,,6.04e+00,787.4492,6.93e+00,1.34e+02,5.19e-02,8.3e+08,
iso_alanine_dipeptide_M250_s1.log,STEP,,,,-495.181301,,,,,,,,,,,6500,,,,,,5.21e+00,787.3308,6.66e+00,1.39e+02,4.79e-02,7.3e+08,
iso_alanine_dipeptide_M250_s1.log,RESULT_PARTIAL,alanine_dipeptide,,,-495.08545713,,903,,splat,,,,,,,7000,250,,,,,,,,,,,
iso_alanine_dipeptide_M250_s1.log,STEP,,,,-495.207229,,,,,,,,,,,7000,,,,,,3.73e+00,787.2800,6.82e+00,1.39e+02,4.90e-02,6.4e+08,
iso_alanine_dipeptide_M250_s1.log,STEP,,,,-495.220870,,,,,,,,,,,7500,,,,,,2.97e+00,787.1003,6.88e+00,1.39e+02,4.96e-02,5.0e+08,
iso_alanine_dipeptide_M250_s1.log,RESULT_PARTIAL,alanine_dipeptide,,,-495.11423363,,1026,,splat,,,,,,,8000,250,,,,,,,,,,,
iso_alanine_dipeptide_M250_s1.log,STEP,,,,-495.233432,,,,,,,,,,,8000,,,,,,3.08e+00,787.1104,6.08e+00,1.46e+02,4.16e-02,4.7e+08,
iso_alanine_dipeptide_M250_s1.log,STEP,,,,-495.251295,,,,,,,,,,,8500,,,,,,3.52e+00,787.1008,4.89e+00,1.51e+02,3.24e-02,4.3e+08,
iso_alanine_dipeptide_M250_s1.log,RESULT_PARTIAL,alanine_dipeptide,,,-495.15736066,,1140,,splat,,,,,,,9000,250,,,,,,,,,,,
iso_alanine_dipeptide_M250_s1.log,STEP,,,,-495.265209,,,,,,,,,,,9000,,,,,,3.03e+00,787.0682,4.46e+00,1.53e+02,2.92e-02,6.3e+08,
iso_alanine_dipeptide_M250_s1.log,STEP,,,,-495.271785,,,,,,,,,,,9500,,,,,,1.58e+00,787.1309,3.82e+00,1.55e+02,2.45e-02,9.3e+08,
iso_alanine_dipeptide_M250_s1.log,RESULT_PARTIAL,alanine_dipeptide,,,-495.17209939,,1248,,splat,,,,,,,10000,250,,,,,,,,,,,
iso_alanine_dipeptide_M250_s1.log,STEP,,,,-495.275778,,,,,,,,,,,10000,,,,,,1.44e+00,787.1676,3.46e+00,1.59e+02,2.17e-02,1.2e+09,
iso_alanine_dipeptide_M250_s1.log,STEP,,,,-495.275083,,,,,,,,,,,10500,,,,,,7.51e-03,787.2487,3.08e+00,1.61e+02,1.91e-02,1.6e+09,
iso_alanine_dipeptide_M250_s1.log,RESULT_PARTIAL,alanine_dipeptide,,,-495.17914509,,1342,,splat,,,,,,,11000,250,,,,,,,,,,,
iso_alanine_dipeptide_M250_s1.log,STEP,,,,-495.276943,,,,,,,,,,,11000,,,,,,3.06e-03,787.3042,2.79e+00,1.62e+02,1.72e-02,1.9e+09,
iso_alanine_dipeptide_M250_s1.log,STEP,,,,-495.277323,,,,,,,,,,,11500,,,,,,2.54e-03,787.3179,2.64e+00,1.62e+02,1.62e-02,2.0e+09,
iso_alanine_dipeptide_M250_s1.log,RESULT_PARTIAL,alanine_dipeptide,,,-495.18286512,,1430,,splat,,,,,,,12000,250,,,,,,,,,,,
iso_alanine_dipeptide_M250_s1.log,STEP,,,,-495.277825,,,,,,,,,,,11999,,,,,,2.25e-03,787.3255,2.54e+00,1.63e+02,1.56e-02,2.1e+09,
iso_alanine_dipeptide_M250_s1.log,RESULT_PARTIAL,alanine_dipeptide,,200,-495.18286512,,1434,,splat,,pbe,,,,,,250,12000,1,424,,,,,,,,
iso_alanine_dipeptide_M250_s1.log,RESULT,alanine_dipeptide,,200,-495.18286512,,1456,,splat,,pbe,,,,,,250,12000,1,424,-495.18286165,,,,,,,-0.00346480
iso_alanine_dipeptide_M250_s2.log,STEP,,,,2001.224978,,,,,,,,,,,0,,,,,,1.16e+03,839.9672,3.60e-01,7.59e+00,4.74e-02,9.3e+04,
iso_alanine_dipeptide_M250_s2.log,STEP,,,,-492.035760,,,,,,,,,,,500,,,,,,1.92e+01,785.5919,1.86e+00,7.13e+01,2.61e-02,1.7e+10,
iso_alanine_dipeptide_M250_s2.log,RESULT_PARTIAL,alanine_dipeptide,,,-493.38251266,,162,,splat,,,,,,,1000,250,,,,,,,,,,,
iso_alanine_dipeptide_M250_s2.log,STEP,,,,-493.518390,,,,,,,,,,,1000,,,,,,1.28e+01,787.1341,2.56e+00,7.14e+01,3.59e-02,3.9e+09,
iso_alanine_dipeptide_M250_s2.log,STEP,,,,-494.006059,,,,,,,,,,,1500,,,,,,1.02e+01,787.1926,3.47e+00,8.52e+01,4.08e-02,2.9e+10,
iso_alanine_dipeptide_M250_s2.log,RESULT_PARTIAL,alanine_dipeptide,,,-494.29532437,,286,,splat,,,,,,,2000,250,,,,,,,,,,,
iso_alanine_dipeptide_M250_s2.log,STEP,,,,-494.431248,,,,,,,,,,,2000,,,,,,1.13e+01,786.5320,4.15e+00,9.97e+01,4.16e-02,1.6e+11,
iso_alanine_dipeptide_M250_s2.log,STEP,,,,-494.788022,,,,,,,,,,,2500,,,,,,6.78e+00,787.1299,5.07e+00,1.13e+02,4.48e-02,5.0e+10,
iso_alanine_dipeptide_M250_s2.log,RESULT_PARTIAL,alanine_dipeptide,,,-494.76153344,,406,,splat,,,,,,,3000,250,,,,,,,,,,,
iso_alanine_dipeptide_M250_s2.log,STEP,,,,-494.886165,,,,,,,,,,,3000,,,,,,9.33e+00,787.2478,6.08e+00,1.29e+02,4.71e-02,1.8e+10,
iso_alanine_dipeptide_M250_s2.log,STEP,,,,-494.911701,,,,,,,,,,,3500,,,,,,7.57e+00,787.1911,7.34e+00,1.38e+02,5.33e-02,1.9e+11,
iso_alanine_dipeptide_M250_s2.log,RESULT_PARTIAL,alanine_dipeptide,,,-494.84584794,,528,,splat,,,,,,,4000,250,,,,,,,,,,,
iso_alanine_dipeptide_M250_s2.log,STEP,,,,-494.961710,,,,,,,,,,,4000,,,,,,7.67e+00,787.2617,7.91e+00,1.43e+02,5.52e-02,3.1e+09,
iso_alanine_dipeptide_M250_s2.log,STEP,,,,-495.050668,,,,,,,,,,,4500,,,,,,6.45e+00,787.0470,8.82e+00,1.55e+02,5.69e-02,2.6e+10,
iso_alanine_dipeptide_M250_s2.log,RESULT_PARTIAL,alanine_dipeptide,,,-494.98476164,,651,,splat,,,,,,,5000,250,,,,,,,,,,,
iso_alanine_dipeptide_M250_s2.log,STEP,,,,-495.086423,,,,,,,,,,,5000,,,,,,6.53e+00,787.2723,9.71e+00,1.77e+02,5.50e-02,9.9e+08,
iso_alanine_dipeptide_M250_s2.log,STEP,,,,-495.140983,,,,,,,,,,,5500,,,,,,4.53e+00,787.2557,9.74e+00,1.80e+02,5.40e-02,3.3e+09,
iso_alanine_dipeptide_M250_s2.log,RESULT_PARTIAL,alanine_dipeptide,,,-495.05206377,,774,,splat,,,,,,,6000,250,,,,,,,,,,,
iso_alanine_dipeptide_M250_s2.log,STEP,,,,-495.154883,,,,,,,,,,,6000,,,,,,4.44e+00,787.3077,9.64e+00,1.84e+02,5.24e-02,1.3e+09,
iso_alanine_dipeptide_M250_s2.log,STEP,,,,-495.161353,,,,,,,,,,,6500,,,,,,3.25e+00,787.3568,9.47e+00,1.88e+02,5.02e-02,1.5e+10,
iso_alanine_dipeptide_M250_s2.log,RESULT_PARTIAL,alanine_dipeptide,,,-495.06330400,,897,,splat,,,,,,,7000,250,,,,,,,,,,,
iso_alanine_dipeptide_M250_s2.log,STEP,,,,-495.167461,,,,,,,,,,,7000,,,,,,4.07e+00,787.3541,9.34e+00,1.89e+02,4.94e-02,1.4e+10,
iso_alanine_dipeptide_M250_s2.log,STEP,,,,-495.182188,,,,,,,,,,,7500,,,,,,3.45e+00,787.2949,8.71e+00,1.91e+02,4.56e-02,8.9e+09,
iso_alanine_dipeptide_M250_s2.log,RESULT_PARTIAL,alanine_dipeptide,,,-495.09155948,,1026,,splat,,,,,,,8000,250,,,,,,,,,,,
iso_alanine_dipeptide_M250_s2.log,STEP,,,,-495.194653,,,,,,,,,,,8000,,,,,,3.11e+00,787.3950,8.21e+00,1.89e+02,4.35e-02,1.2e+09,
iso_alanine_dipeptide_M250_s2.log,STEP,,,,-495.214505,,,,,,,,,,,8500,,,,,,2.27e+00,787.2245,7.97e+00,1.90e+02,4.20e-02,6.9e+09,
iso_alanine_dipeptide_M250_s2.log,RESULT_PARTIAL,alanine_dipeptide,,,-495.12724894,,1151,,splat,,,,,,,9000,250,,,,,,,,,,,
iso_alanine_dipeptide_M250_s2.log,STEP,,,,-495.231418,,,,,,,,,,,9000,,,,,,1.79e+00,787.2125,7.38e+00,1.90e+02,3.88e-02,4.3e+09,
iso_alanine_dipeptide_M250_s2.log,STEP,,,,-495.239951,,,,,,,,,,,9500,,,,,,3.75e+00,787.2325,6.12e+00,1.91e+02,3.21e-02,2.6e+09,
iso_alanine_dipeptide_M250_s2.log,RESULT_PARTIAL,alanine_dipeptide,,,-495.14974129,,1274,,splat,,,,,,,10000,250,,,,,,,,,,,
iso_alanine_dipeptide_M250_s2.log,STEP,,,,-495.258807,,,,,,,,,,,10000,,,,,,1.85e+00,787.2282,5.27e+00,1.90e+02,2.77e-02,2.0e+09,
iso_alanine_dipeptide_M250_s2.log,STEP,,,,-495.273437,,,,,,,,,,,10500,,,,,,5.89e-01,787.2106,4.46e+00,1.90e+02,2.34e-02,1.1e+09,
iso_alanine_dipeptide_M250_s2.log,RESULT_PARTIAL,alanine_dipeptide,,,-495.16399945,,1398,,splat,,,,,,,11000,250,,,,,,,,,,,
iso_alanine_dipeptide_M250_s2.log,STEP,,,,-495.283970,,,,,,,,,,,11000,,,,,,4.83e-03,787.1491,3.26e+00,1.91e+02,1.71e-02,5.7e+08,
iso_alanine_dipeptide_M250_s2.log,STEP,,,,-495.289228,,,,,,,,,,,11500,,,,,,3.75e-03,787.1138,2.60e+00,1.92e+02,1.36e-02,3.7e+08,
